time_h,t_room,u_kw,setpoint_c,elec_kw,price,arm,degraded,pred_err
2.0,23.133474776087326,0.0,26.0,0.0,0.0222757,gccm_safe,1,0.9903172595828238
2.0833333333333335,23.098702953997417,0.0,26.0,0.0,0.0222757,gccm_safe,1,0.9903467824140364
2.1666666666666665,23.06051689384219,0.0,26.0,0.0,0.0222757,gccm_safe,1,0.9851665176600584
2.25,23.019802378665986,0.0,26.0,0.0,0.0222757,gccm_safe,1,0.9928581130210645
2.3333333333333335,22.977210238758857,0.0,26.0,0.0,0.0222757,gccm_safe,1,0.9950409445662984
2.4166666666666665,22.933220571675236,0.0,26.0,1e-323,0.0222757,gccm_safe,1,0.9981790339411276
2.5,22.888206010291697,0.0,26.0,0.0,0.0222757,gccm_safe,1,1.0015574581480777
2.5833333333333335,22.84247806265563,0.0,26.0,1e-323,0.0222757,gccm_safe,1,1.0049942860292447
2.6666666666666665,22.796317078616198,0.0,26.0,0.0,0.0222757,gccm_safe,1,1.0086682173981387
2.75,22.749990233633582,0.0,26.0,1e-323,0.0222757,gccm_safe,1,1.0117427099440626
2.8333333333333335,22.70376168794337,0.0,26.0,0.0,0.0222757,gccm_safe,1,1.0150905225110343
2.9166666666666665,22.657897935226856,0.0,26.0,1e-323,0.0222757,gccm_safe,1,1.017882907032817
3.0,22.61267029553096,0.0,26.0,0.0,0.0220827,gccm_safe,1,1.0208960562620817
3.0833333333333335,22.56825535904784,0.0,26.0,1e-323,0.0220827,gccm_safe,1,1.022303316768408
3.1666666666666665,22.52446649377589,0.0,26.0,0.0,0.0220827,gccm_safe,1,1.0235620495058697
3.25,22.481111694775166,0.0,26.0,1e-323,0.0220827,gccm_safe,1,1.0245279336221245
3.3333333333333335,22.438086490854744,0.0,26.0,0.0,0.0220827,gccm_safe,1,1.0254746694947805
3.4166666666666665,22.395348845220724,0.0,26.0,1e-323,0.0220827,gccm_safe,1,1.026221501462576
3.5,22.35289740555686,0.0,26.0,0.0,0.0220827,gccm_safe,1,1.0270121174067484
3.5833333333333335,22.310756080424937,0.0,26.0,1e-323,0.0220827,gccm_safe,1,1.0271099664273535
3.6666666666666665,22.268964087656116,0.0,26.0,0.0,0.0220827,gccm_safe,1,1.0272805267620981
3.75,22.227569879372652,0.0,26.0,1e-323,0.0220827,gccm_safe,1,1.0269978233796664
3.8333333333333335,22.186627567437085,0.0,26.0,0.0,0.0220827,gccm_safe,1,1.0268042253586884
3.9166666666666665,22.146194875520052,0.0,26.0,1e-323,0.0220827,gccm_safe,1,1.0261712045288398
4.0,22.106331990035926,0.0,26.0,0.0,0.0279193,gccm_safe,1,1.025683879935194
4.083333333333333,22.067145037329738,0.0,26.0,1e-323,0.0279193,gccm_safe,1,1.0238687115439262
4.166666666666667,22.028864232392436,0.0,26.0,0.0,0.0279193,gccm_safe,1,1.0215076060411228
4.25,21.99164216340631,0.0,26.0,1e-323,0.0279193,gccm_safe,1,1.0185719972609881
4.333333333333333,21.955541492537236,0.0,26.0,0.0,0.0279193,gccm_safe,1,1.017193143703473
4.416666666666667,21.920568959141576,0.0,26.0,1e-323,0.0279193,gccm_safe,1,1.0118294352629924
4.5,21.886697062334406,0.0,26.0,0.0,0.0279193,gccm_safe,1,1.007965449470877
4.583333333333333,21.85387695067095,0.0,26.0,1e-323,0.0279193,gccm_safe,1,1.0026901510823123
4.666666666666667,21.82204564844278,0.0,26.0,0.0,0.0279193,gccm_safe,1,0.9974102497377011
4.75,21.79112988537196,0.0,26.0,1e-323,0.0279193,gccm_safe,1,0.9917823193596647
4.833333333333333,21.761048015955794,0.0,26.0,0.0,0.0279193,gccm_safe,1,0.9861232010099066
4.916666666666667,21.731710942940992,0.0,26.0,1e-323,0.0279193,gccm_safe,1,0.9800897549630143
5.0,21.703022579297,0.0,26.0,0.0,0.0335181,gccm_safe,1,0.9742412747327762
5.083333333333333,21.675122841578002,0.0,26.0,1e-323,0.0335181,gccm_safe,1,0.9659550684315263
5.166666666666667,21.648906356751695,0.0,26.0,0.0,0.0335181,gccm_safe,1,0.9583936726616287
5.25,21.624981042786374,0.0,26.0,1e-323,0.0335181,gccm_safe,1,0.9492005167929314
5.333333333333333,21.603512514848774,0.0,26.0,0.0,0.0335181,gccm_safe,1,0.9400441459447322
5.416666666666667,21.584366947817898,0.0,26.0,1e-323,0.0335181,gccm_safe,1,0.9287668473249155
5.5,21.567218581544353,0.0,26.0,0.0,0.0335181,gccm_safe,1,0.9171821075247308
5.583333333333333,21.55162128035073,0.0,26.0,1e-323,0.0335181,gccm_safe,1,0.9053358524315129
5.666666666666667,21.537055317294914,0.0,26.0,0.0,0.0335181,gccm_safe,1,0.8929926368901313
5.75,21.522952111224754,0.0,26.0,1e-323,0.0335181,gccm_safe,1,0.8821817498791376
