time_h,period,controller,t_room,u_kw,setpoint_c,elec_kw,price,t_out
23.666666666666668,A1,rule,23.928371103470738,0.0,26.0,4.0167349087511646e-22,0.0225088,10.183333333333337
23.75,A1,rule,24.084547728574194,0.0,26.0,1.9763109878320103e-47,0.0225088,10.09166666666664
23.833333333333332,A1,rule,21.08411741702497,-1.5,18.0,0.7130026227654397,0.0225088,10.0
23.916666666666668,A1,rule,22.669016207793845,0.0,26.0,9.583237053768033e-15,0.0225088,9.87554976851851
24.0,B1,gccm,23.380636284251068,0.0,26.0,3.145028806227297e-16,0.019977,9.691898148148141
24.083333333333332,B1,gccm,23.696540750379654,0.0,26.0,4.07134226406556e-34,0.019977,9.458593749999977
24.166666666666668,B1,gccm,23.832613962217295,0.0,26.0,1.1895395573621115e-18,0.019977,9.185185185185162
24.25,B1,gccm,23.879448575820845,0.0,26.0,3.5643936670697515e-22,0.019977,8.881221064814838
24.333333333333332,B1,gccm,23.877669818257687,0.0,26.0,1.5257652380624028e-46,0.019977,8.556249999999977
24.416666666666668,B1,gccm,23.848855667871362,0.0,26.0,1.5706189472873259e-53,0.019977,8.219820601851836
24.5,B1,gccm,23.80478422361648,0.0,26.0,1.0986567355934916e-30,0.019977,7.881481481481501
24.583333333333332,B1,gccm,23.751796580841017,0.0,26.0,4.0437498946715945e-40,0.019977,7.55078125
24.666666666666668,B1,gccm,23.693426892706157,-3.022989376096252e-16,26.0,3.430471348620161e-47,0.019977,7.237268518518533
24.75,B1,gccm,23.632479132856133,0.0,26.0,1.7536505075685017e-53,0.019977,6.95049189814813
24.833333333333332,B1,gccm,23.57106251992775,0.0,26.0,2.0892144485760856e-121,0.019977,6.699999999999989
24.916666666666668,B1,gccm,23.510366322671757,0.0,26.0,6.14506717424873e-134,0.019977,6.4691840277777715
25.0,B1,gccm,23.450082273649173,0.0,26.0,5.568420442877183e-73,0.0203491,6.236805555555577
25.083333333333332,B1,gccm,23.38974402101684,0.0,26.0,5.1470779279803554e-79,0.0203491,6.005468749999977
25.166666666666668,B1,gccm,23.32913759002463,0.0,26.0,2.544492294578084e-174,0.0203491,5.7777777777777715
25.25,B1,gccm,23.26825393317563,-8.768423513436185e-16,25.999999999999996,1.3173276993017703e-184,0.0203491,5.5563368055555316
