time_h,t_room,u_kw,setpoint_c,elec_kw,price,controller
12.75,24.792670847173156,-1.5,18.0,1.1254065390772228,0.0323452,rule
12.833333333333334,24.84629736267499,-1.5,18.0,1.1313682304746355,0.0323452,rule
12.916666666666666,24.89725655128001,-1.5,18.0,1.1370343688839046,0.0323452,rule
13.0,24.944025053073517,-1.5,18.0,1.1422362101564516,0.0314761,rule
13.083333333333334,24.98975290611952,-1.5,18.0,1.1473238296235155,0.0314761,rule
13.166666666666666,25.03483143600448,-1.5,18.0,1.1523407149481548,0.0314761,rule
13.25,25.079052146907543,-1.5,18.0,1.1572636310783204,0.0314761,rule
13.333333333333334,25.122179644207904,-1.5,18.0,1.1620662749599293,0.0314761,rule
13.416666666666666,25.163979069207755,-1.5,18.0,1.166722323450766,0.0314761,rule
13.5,25.204068913346873,-1.5,18.0,1.171189079528675,0.0314761,rule
13.583333333333334,25.2419930089261,-1.5,18.0,1.1754154715159832,0.0314761,rule
13.666666666666666,25.277316061932197,-1.5,18.0,1.1793526695074117,0.0314761,rule
13.75,25.309613992045854,-1.5,18.0,1.1829530151786942,0.0314761,rule
13.833333333333334,25.338463883237182,-1.5,18.0,1.186168909730695,0.0314761,rule
13.916666666666666,25.36350747825162,-1.5,18.0,1.1889604912595206,0.0314761,rule
14.0,25.384526083305502,-1.5,18.0,1.191303867693524,0.0306135,rule
14.083333333333334,25.401457159443737,-1.5,18.0,1.1931921133502967,0.0306135,rule
14.166666666666666,25.414558044056832,-1.5,18.0,1.1946538478075879,0.0306135,rule
14.25,25.424290240796722,-1.5,18.0,1.195740379291202,0.0306135,rule
14.333333333333334,25.431195016687923,-1.5,18.0,1.1965118811400182,0.0306135,rule
14.416666666666666,25.43575895058399,-1.5,18.0,1.1970224510778371,0.0306135,rule
14.5,25.438038058487052,-1.5,18.0,1.1972783427717948,0.0306135,rule
14.583333333333334,25.437862195285447,-1.5,18.0,1.1972606783007924,0.0306135,rule
14.666666666666666,25.435128267424943,-1.5,18.0,1.1969580302829308,0.0306135,rule
14.75,25.430336693988465,-1.5,18.0,1.1964260348684634,0.0306135,rule
14.833333333333334,25.424233991601056,-1.5,18.0,1.1957476752508325,0.0306135,rule
14.916666666666666,25.415490493167795,-1.5,18.0,1.1947752234812694,0.0306135,rule
15.0,25.403998679035908,-1.5,18.0,1.1934967592433552,0.0316335,rule
15.083333333333334,25.38982386286574,-1.5,18.0,1.191919567757661,0.0316335,rule
15.166666666666666,25.373038417220755,-1.5,18.0,1.1900517184466501,0.0316335,rule
15.25,25.353598072719024,-1.5,18.0,1.1878883189715734,0.0316335,rule
15.333333333333334,25.3317459997117,-1.5,18.0,1.1854564176928941,0.0316335,rule
15.416666666666666,25.307641151608095,-1.5,18.0,1.1827737040938435,0.0316335,rule
15.5,25.281188081093603,-1.5,18.0,1.179829597842985,0.0316335,rule
15.583333333333334,25.252194046662908,-1.5,18.0,1.176602707024881,0.0316335,rule
15.666666666666666,25.220516594954688,-1.5,18.0,1.173077227773533,0.0316335,rule
15.75,25.186068392407037,-1.5,18.0,1.1692434811180135,0.0316335,rule
15.833333333333334,25.14701573156094,-1.5,18.0,1.164897732614583,0.0316335,rule
15.916666666666666,25.103892578651198,-1.5,18.0,1.160099616562952,0.0316335,rule
16.0,25.05844059952574,-1.5,18.0,1.1550430908941183,0.0323735,rule
16.083333333333332,25.01090875360586,-1.5,18.0,1.149755989955699,0.0323735,rule
16.166666666666668,24.961437453367807,-1.5,18.0,1.1442540377554324,0.0323735,rule
16.25,24.90829991120006,-1.5,18.0,1.1383454360207719,0.0323735,rule
16.333333333333332,24.851654315512747,-1.5,18.0,1.1320477975445757,0.0323735,rule
16.416666666666668,24.79439054947278,-1.5,18.0,1.1256822276592995,0.0323735,rule
16.5,24.73610116040328,-1.5,18.0,1.1192034074424013,0.0323735,rule
16.583333333333332,24.675552288674965,-1.5,18.0,1.1124741599926322,0.0323735,rule
16.666666666666668,24.610560735111108,-1.5,18.0,1.1052517943435123,0.0323735,rule
16.75,24.542786631517856,-1.5,18.0,1.097720644191085,0.0323735,rule
16.833333333333332,24.473243280530028,-1.5,18.0,1.0899931462827548,0.0323735,rule
16.916666666666668,24.402624130752713,-1.5,18.0,1.0821462932290324,0.0323735,rule
17.0,24.331381990834302,-1.5,18.0,1.0742304434640086,0.038384,rule
17.083333333333332,24.260078815563702,-1.5,18.0,1.0663080268251417,0.038384,rule
17.166666666666668,24.18905184587703,-1.5,18.0,1.058416510932964,0.038384,rule
17.25,24.11965259194119,-1.5,18.0,1.050706069130796,0.038384,rule
